start_time,end_time,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,Other
2025-09-27 09:45:00+02:00,2025-09-27 10:00:00+02:00,4110.470436,7005.44,436.89,5308.09,1338.25,280.54,0,0,24.74428,94.33,1666.538,80.93,0,0,80.166856,11168.515736,476.53,2478.707,5994.305836,203.5
2025-09-27 10:00:00+02:00,2025-09-27 10:15:00+02:00,3976.67126,6710.5,438.22,4772.08,1332.94,280.67,0,0,24.69152,227.8,1649.335,55.48,0,0,80.493304,12681.486356,460.49,2802.663,5696.510432,190.27
2025-09-27 10:15:00+02:00,2025-09-27 10:30:00+02:00,3932.273732,6550.35,432.95,4660.97,1287.43,280.54,0,0,24.6188,22.01,1665.224,58.23,0,0,80.65066,14005.145008,459.28,2760.015,5474.689332,187.77
2025-09-27 10:30:00+02:00,2025-09-27 10:45:00+02:00,3862.982228,6550.18,448.85,4665.25,1170.48,280.67,0,0,24.58452,6.59,1675.411,151.86,0,0,80.491112,15276.602676,462.57,2846.272,5323.023944,187.76
2025-09-27 10:45:00+02:00,2025-09-27 11:00:00+02:00,3834.456152,6473.36,444.88,4656.78,1126.72,280.54,0,0,24.441,4.96,1703.644,104.1,0,0,80.167608,16434.890312,462.02,2904.157,5160.209624,187.47
2025-09-27 11:00:00+02:00,2025-09-27 11:15:00+02:00,3778.719176,6357.85,461.81,4480.79,1085.46,347.26,0,0,24.31536,209.8,1695.998,271.19,0,0,80.202364,17467.01444,467.37,2428.567,5131.7309,176.36
2025-09-27 11:15:00+02:00,2025-09-27 11:30:00+02:00,3754.06592,6220.73,439.79,4405.87,1029.54,362.03,0,0,24.31304,109.2,1687.627,207.91,0,0,80.444348,18311.429212,475.14,2375.899,4999.12584,168.61
2025-09-27 11:30:00+02:00,2025-09-27 11:45:00+02:00,3753.740104,6193.43,432.27,4392.33,1025.99,361.05,0,0,24.29744,5.92,1679.785,157.12,0,0,80.543512,18899.179016,558.9,2441.777,4908.54402,166.98
2025-09-27 11:45:00+02:00,2025-09-27 12:00:00+02:00,3770.517204,6167.6,428.58,4381.35,1017.41,360.9,0,0,24.22424,5.08,1697.384,145.27,0,0,80.77698,19709.21434,665.89,2507.692,4837.24734,166.91
2025-09-27 12:00:00+02:00,2025-09-27 12:15:00+02:00,3722.320416,6286.05,427.19,4583.01,979.57,364.31,0,0,24.153,31.43,1709.722,144.43,0,0,80.651288,20229.344884,692.34,2458.428,4834.971164,162.63
2025-09-27 12:15:00+02:00,2025-09-27 12:30:00+02:00,3719.095128,6292.5,433.13,4604.37,972.14,360.35,0,0,24.05552,10.49,1728.806,143.34,0,0,80.68086,20645.673116,707.29,2513.903,4691.909252,161.78
2025-09-27 12:30:00+02:00,2025-09-27 12:45:00+02:00,3680.57204,6218.67,459.75,4578.22,971.4,359.83,0,0,24.00752,6.76,1751.342,106.5,0,0,80.914472,21194.376072,706.75,2500.41,4681.90134,161.79
2025-09-27 12:45:00+02:00,2025-09-27 13:00:00+02:00,3704.136204,6271.33,480.81,4588.25,952.8,359.68,0,0,23.91528,6.81,1753.857,101.09,0,0,80.765636,21389.135068,715.1,2399.603,4614.711736,162.85
2025-09-27 13:00:00+02:00,2025-09-27 13:15:00+02:00,3700.603244,6369.94,486.24,4602.58,910.33,359.99,0,0,23.74768,6.82,1752.587,159.05,0,0,80.804116,21172.413256,650.95,2237.523,4550.728992,175.56
2025-09-27 13:15:00+02:00,2025-09-27 13:30:00+02:00,3711.553772,6235.81,491.8,4621.79,884.83,359.58,0,0,23.62012,6.74,1757.067,184.19,0,0,81.015392,21076.452536,512.68,2172.366,4444.040708,180.69
2025-09-27 13:30:00+02:00,2025-09-27 13:45:00+02:00,3702.085432,6130.71,511.37,4599.12,878.65,359.33,0,0,23.62944,6.02,1760.728,110.49,0,0,81.039208,21040.949512,477.09,2073.518,4373.853196,180.58
2025-09-27 13:45:00+02:00,2025-09-27 14:00:00+02:00,3717.6055,6166.44,508.49,4381.23,876.38,358.81,0,0,23.3552,7.15,1758.703,70.86,0,0,80.817968,21027.496364,482.23,2126.417,4256.981108,180.62
2025-09-27 14:00:00+02:00,2025-09-27 14:15:00+02:00,3706.879268,6226.14,503.98,4202.53,869.86,358.31,0,0,23.24884,7.51,1752.089,58.52,0,0,80.644584,21162.368484,499.47,2231.948,4205.883472,180.69
2025-09-27 14:15:00+02:00,2025-09-27 14:30:00+02:00,3712.20642,6160.24,504.32,4174.36,864.36,357.99,0,0,23.2088,5.48,1740.628,60.62,0,0,80.688152,20988.245224,535.42,2072.749,4217.010268,180.73
2025-09-27 14:30:00+02:00,2025-09-27 14:45:00+02:00,3704.224552,6271.15,484.57,4070.53,861.29,357.92,0,0,23.28484,29.6,1722.228,120.67,0,0,80.57996,20887.554892,698.24,2017.807,4184.895912,180.68
2025-09-27 14:45:00+02:00,2025-09-27 15:00:00+02:00,3712.301772,6176.28,490.5,3876.44,864.38,357.45,0,0,23.26644,7.98,1714.081,169.96,0,0,80.532132,20359.776276,731.32,2003.247,4149.132032,187.6
2025-09-27 15:00:00+02:00,2025-09-27 15:15:00+02:00,3712.683088,6297.61,479.92,3986.54,843.34,357.68,0,0,23.32428,2.9,1698.466,101.42,0,0,80.699884,19763.840992,741.96,2695.129,4184.89652,203.87
2025-09-27 15:15:00+02:00,2025-09-27 15:30:00+02:00,3726.78298,6366.53,483.98,4293.08,915.68,357.3,0,0,23.20444,2.71,1715.105,119.67,0,0,80.583704,18838.789912,740.9,2855.656,4338.691764,209.91
2025-09-27 15:30:00+02:00,2025-09-27 15:45:00+02:00,3742.235544,6571.37,495.34,4573.91,987.74,357.1,0,0,23.1274,2.71,1744.247,228.21,0,0,80.616864,17684.217996,732.63,2838.873,4452.683864,209.97
2025-09-27 15:45:00+02:00,2025-09-27 16:00:00+02:00,3762.684832,6749.78,482.87,4649.2,1108.15,356.99,0,0,23.08308,4.87,1698.336,209.84,0,0,80.700008,16477.602048,738.84,2862.055,4552.751856,206.87
2025-09-27 16:00:00+02:00,2025-09-27 16:15:00+02:00,3880.168612,6908.25,483.89,5111.02,1156.46,289.34,0,0,23.03616,3.45,1665.764,111.75,0,0,80.601648,15176.836892,748.09,3190.972,4770.876652,202.61
2025-09-27 16:15:00+02:00,2025-09-27 16:30:00+02:00,3937.751624,7004.06,490.9,5553.24,1181.23,280.54,0,0,23.07884,4.16,1678.15,135.8,0,0,80.83664,13664.066144,747.81,3116.59,4898.797308,202.64
2025-09-27 16:30:00+02:00,2025-09-27 16:45:00+02:00,3989.001052,7442.58,499.8,5923.19,1232.96,280.8,0,0,23.12008,4.37,1655.756,259.41,0,0,80.946072,12069.131428,734.51,3084.936,4934.009716,208.39
2025-09-27 16:45:00+02:00,2025-09-27 17:00:00+02:00,4034.575052,7907.23,505.63,6163.89,1249.28,280.55,0,0,23.17896,56.29,1652.288,249.35,0,0,81.037812,10467.958244,731.41,3101.25,4873.421152,217.13
2025-09-27 17:00:00+02:00,2025-09-27 17:15:00+02:00,4149.171792,8366.42,501.96,6672.47,1349.77,280.54,0,0,23.16804,159.34,1597.856,94.24,0,0,81.063636,8710.038376,757.05,3002.718,4836.611424,217.17
2025-09-27 17:15:00+02:00,2025-09-27 17:30:00+02:00,4265.983452,8457.7,493.82,6850.33,1398.4,280.67,0,0,23.20468,376.94,1600.482,92.99,0,0,80.920636,7070.726552,758.23,3039.436,5003.47884,217.14
2025-09-27 17:30:00+02:00,2025-09-27 17:45:00+02:00,4365.975324,8461.66,504.97,7228.52,1524.47,280.95,0,0,23.2164,2186.29,1596.2,125.95,0,0,80.750124,5478.83388,763.45,3037.963,5081.188436,217.22
2025-09-27 17:45:00+02:00,2025-09-27 18:00:00+02:00,4441.494264,8462.88,489.14,7419.3,1590.98,280.54,0,0,23.21484,3287.26,1598.381,140.5,0,0,80.538152,3939.1413,766.46,2925.644,5011.474424,217.21
2025-09-27 18:00:00+02:00,2025-09-27 18:15:00+02:00,4600.172448,8498.16,480.6,7463.21,1617.79,280.67,0,0,23.35884,2093.5,1605.963,95.89,0,0,80.541696,2583.075212,765.0,2894.992,4779.32236,217.16
2025-09-27 18:15:00+02:00,2025-09-27 18:30:00+02:00,4677.180596,8560.18,488.74,7480.69,1630.58,280.54,0,0,23.54128,2896.33,1700.764,86.59,0,0,80.606924,1504.426712,765.91,2813.037,4725.548448,217.31
2025-09-27 18:30:00+02:00,2025-09-27 18:45:00+02:00,4705.050476,8632.46,485.88,7511.94,1637.45,280.95,0,0,23.65756,3645.22,1749.354,224.58,0,0,80.582828,725.951464,767.61,2810.069,5012.99946,217.18
2025-09-27 18:45:00+02:00,2025-09-27 19:00:00+02:00,4713.583852,8693.85,492.4,7644.4,1631.88,280.67,0,0,23.71196,4011.68,1718.367,210.06,0,0,80.324928,317.975488,769.09,2856.057,5266.314884,210.69
2025-09-27 19:00:00+02:00,2025-09-27 19:15:00+02:00,4724.894072,8708.33,491.56,7765.13,1627.73,280.54,0,0,23.8008,4257.61,1743.225,143.82,0,0,80.817284,138.815932,764.78,2921.302,5248.076624,206.1
2025-09-27 19:15:00+02:00,2025-09-27 19:30:00+02:00,4730.660296,8687.15,494.14,7781.34,1629.59,280.54,0,0,23.9476,4210.58,1745.057,152.19,0,0,81.539692,69.317752,758.65,2907.2,5330.4507,206.1
2025-09-27 19:30:00+02:00,2025-09-27 19:45:00+02:00,4725.059888,8707.32,498.61,7800.93,1630.28,280.54,0,0,24.15144,4122.66,1744.079,151.49,0,0,82.45072,60.063916,763.27,2754.244,5595.444456,206.18
2025-09-27 19:45:00+02:00,2025-09-27 20:00:00+02:00,4725.743984,8725.44,504.33,7806.06,1631.68,280.54,0,0,24.18824,3725.0,1676.401,148.74,0,0,82.77,42.73976,765.59,2696.046,5907.511452,206.12
2025-09-27 20:00:00+02:00,2025-09-27 20:15:00+02:00,4681.85522,8738.1,511.06,7797.59,1619.95,281.48,0,0,24.28024,3520.69,1678.169,269.01,0,0,82.832864,74.259312,757.28,2543.909,5983.407388,206.18
2025-09-27 20:15:00+02:00,2025-09-27 20:30:00+02:00,4672.17572,8749.24,510.24,7770.73,1610.86,280.54,0,0,24.3832,2916.06,1646.873,143.71,0,0,82.407348,61.756396,747.4,2476.641,6024.899044,206.11
2025-09-27 20:30:00+02:00,2025-09-27 20:45:00+02:00,4657.622116,8718.74,510.67,7602.3,1623.67,280.67,0,0,24.43128,2006.12,1604.456,76.13,0,0,82.443752,46.82202,739.78,2479.644,6043.653376,206.13
2025-09-27 20:45:00+02:00,2025-09-27 21:00:00+02:00,4625.258324,8695.18,502.61,7557.04,1637.05,280.67,0,0,24.5168,1549.66,1595.955,67.79,0,0,82.175416,17.970924,761.33,2426.198,6154.849636,206.18
2025-09-27 21:00:00+02:00,2025-09-27 21:15:00+02:00,4552.14404,8695.64,490.9,7575.55,1658.12,280.81,0,0,24.5848,2490.48,1614.902,220.81,0,0,82.241012,22.94066,771.18,2359.159,6288.83648,210.43
2025-09-27 21:15:00+02:00,2025-09-27 21:30:00+02:00,4518.330964,8713.85,488.7,7548.24,1635.69,280.67,0,0,24.6386,1846.89,1565.418,80.56,0,0,82.571276,21.365768,767.56,2277.226,6287.234936,217.22
2025-09-27 21:30:00+02:00,2025-09-27 21:45:00+02:00,4515.816328,8736.69,500.59,7548.8,1607.88,280.81,0,0,24.71368,1395.98,1564.365,40.66,0,0,82.509716,8.854176,770.16,2202.987,6216.429796,217.11
2025-09-27 21:45:00+02:00,2025-09-27 22:00:00+02:00,4477.720556,8751.96,492.85,7547.33,1580.85,280.54,0,0,24.75928,754.32,1563.819,57.48,0,0,82.433696,8.580864,772.26,2144.972,6187.81732,217.15
2025-09-27 22:00:00+02:00,2025-09-27 22:15:00+02:00,4345.984364,8770.09,492.62,7551.29,1530.66,280.67,0,0,24.87012,1782.15,1564.712,77.16,0,0,82.48838,11.462436,779.56,1996.211,5974.3137,217.23
2025-09-27 22:15:00+02:00,2025-09-27 22:30:00+02:00,4323.312624,8770.48,507.22,7550.55,1494.57,280.54,0,0,24.87724,1339.97,1567.078,76.49,0,0,82.567256,7.956164,783.46,1891.298,5975.475908,217.31
2025-09-27 22:30:00+02:00,2025-09-27 22:45:00+02:00,4298.349576,8779.24,500.22,7489.26,1475.56,280.67,0,0,24.9808,891.9,1599.738,59.76,0,0,82.412096,6.824576,777.92,1787.832,5908.943112,217.29
2025-09-27 22:45:00+02:00,2025-09-27 23:00:00+02:00,4264.743756,8745.94,506.3,7474.82,1499.66,280.54,0,0,25.0214,921.8,1564.314,25.05,0,0,82.708752,5.781436,777.27,1845.029,5890.426616,217.17
2025-09-27 23:00:00+02:00,2025-09-27 23:15:00+02:00,4182.720732,8650.77,507.98,7063.22,1516.93,280.81,0,0,25.02828,491.07,1558.851,59.07,0,0,82.900344,7.849488,757.62,1841.051,5831.989976,217.13
2025-09-27 23:15:00+02:00,2025-09-27 23:30:00+02:00,4162.595032,8595.34,498.51,6982.17,1525.99,280.54,0,0,25.13172,268.74,1552.571,53.55,0,0,83.015484,6.5636,756.37,1811.612,5715.49932,217.13
2025-09-27 23:30:00+02:00,2025-09-27 23:45:00+02:00,4138.253048,8558.08,511.46,6869.77,1529.05,280.67,0,0,25.20624,185.2,1546.594,57.45,0,0,82.920828,9.669268,754.23,1739.432,5566.844916,217.08
2025-09-27 23:45:00+02:00,2025-09-28 00:00:00+02:00,4116.582284,8456.61,487.03,6819.44,1532.61,280.54,0,0,25.26092,106.25,1552.292,25.36,0,0,83.133772,5.711868,756.62,1675.553,5388.58418,217.15
2025-09-28 00:00:00+02:00,2025-09-28 00:15:00+02:00,4026.982716,8384.35,491.75,6764.06,1530.11,277.26,0,0,25.2678,244.76,1551.778,68.82,0,0,83.05734,16.16992,764.04,1587.646,5266.907232,208.75
2025-09-28 00:15:00+02:00,2025-09-28 00:30:00+02:00,4001.033464,8386.93,389.21,6715.13,1540.62,276.69,0,0,25.38312,220.38,1545.668,65.53,0,0,83.196628,11.430656,768.32,1490.123,5158.357472,199.25
2025-09-28 00:30:00+02:00,2025-09-28 00:45:00+02:00,3993.884124,8332.68,383.53,6708.2,1534.85,276.69,0,0,25.40608,147.4,1545.036,65.2,0,0,83.149412,6.530952,768.37,1475.08,4970.463672,199.14
2025-09-28 00:45:00+02:00,2025-09-28 01:00:00+02:00,3971.294424,8269.04,383.47,6692.35,1545.89,276.69,0,0,25.37124,47.25,1530.292,60.59,0,0,83.112968,5.968796,771.88,1418.431,4739.387364,199.15
2025-09-28 01:00:00+02:00,2025-09-28 01:15:00+02:00,3918.571332,8108.51,386.89,6675.76,1549.07,276.95,0,0,25.36948,10.65,1537.515,30.61,0,0,83.415896,11.06284,773.21,1345.974,4601.189776,199.05
2025-09-28 01:15:00+02:00,2025-09-28 01:30:00+02:00,3911.507188,7972.69,402.43,6670.25,1546.96,276.82,0,0,25.49468,5.23,1525.917,19.85,0,0,83.159516,5.635708,771.37,1283.633,4488.162716,199.12
2025-09-28 01:30:00+02:00,2025-09-28 01:45:00+02:00,3894.45924,8007.44,401.24,6613.86,1545.83,276.69,0,0,25.58372,8.12,1538.128,19.42,0,0,82.699996,5.72118,769.42,1210.204,4416.485648,199.12
2025-09-28 01:45:00+02:00,2025-09-28 02:00:00+02:00,3888.869332,8105.04,401.36,6582.9,1545.26,276.69,0,0,25.56124,4.89,1530.038,23.16,0,0,82.76796,5.819348,771.17,1128.944,4372.327816,199.05
2025-09-28 02:00:00+02:00,2025-09-28 02:15:00+02:00,3862.806936,8086.49,406.74,6577.7,1546.45,277.22,0,0,25.567,3.02,1535.738,35.33,0,0,82.93368,6.199152,774.56,1017.716,4237.328076,199.05
2025-09-28 02:15:00+02:00,2025-09-28 02:30:00+02:00,3850.306284,8036.98,399.97,6594.94,1547.95,276.69,0,0,25.45624,3.0,1534.812,33.82,0,0,83.348048,6.010072,777.14,931.781,4016.006348,199.11
2025-09-28 02:30:00+02:00,2025-09-28 02:45:00+02:00,3852.685028,8034.82,388.8,6645.2,1546.73,277.1,0,0,25.50284,4.01,1536.166,38.15,0,0,83.47076,5.640684,772.27,879.125,3662.964932,199.07
2025-09-28 02:45:00+02:00,2025-09-28 03:00:00+02:00,3863.163852,8034.23,389.14,6662.88,1554.11,276.69,0,0,25.54864,4.42,1527.21,39.5,0,0,83.637596,5.806092,770.49,789.813,3442.368468,199.06
2025-09-28 03:00:00+02:00,2025-09-28 03:15:00+02:00,3853.08112,8004.05,401.66,6605.96,1557.66,276.69,0,0,25.42172,3.27,1532.315,42.18,0,0,83.538588,5.828128,767.4,744.719,3357.775988,199.06
2025-09-28 03:15:00+02:00,2025-09-28 03:30:00+02:00,3872.931692,7970.57,387.64,6591.39,1558.74,276.69,0,0,25.3776,4.46,1523.855,37.9,0,0,83.22178,5.7393,766.62,680.93,3297.27368,199.1
2025-09-28 03:30:00+02:00,2025-09-28 03:45:00+02:00,3879.445328,7968.51,400.05,6595.32,1557.68,276.69,0,0,25.40892,160.4,1513.742,32.34,0,0,83.33186,5.87656,754.44,679.061,3167.217216,199.11
2025-09-28 03:45:00+02:00,2025-09-28 04:00:00+02:00,3883.892108,7995.51,384.61,6585.26,1559.61,276.69,0,0,25.62356,309.29,1509.937,26.34,0,0,83.753348,6.677988,756.57,679.955,3076.230064,199.09
2025-09-28 04:00:00+02:00,2025-09-28 04:15:00+02:00,3907.74604,8007.16,382.74,6780.67,1554.2,276.69,0,0,25.6972,49.22,1510.754,25.16,0,0,83.645984,5.657844,763.44,683.136,3018.504516,202.82
2025-09-28 04:15:00+02:00,2025-09-28 04:30:00+02:00,3920.7776,8003.56,397.01,6803.8,1557.32,276.82,0,0,25.7184,42.55,1497.732,25.16,0,0,83.643948,5.686372,762.86,663.631,3000.296412,206.24
2025-09-28 04:30:00+02:00,2025-09-28 04:45:00+02:00,3928.538084,8012.16,389.92,6730.08,1572.51,276.69,0,0,25.74184,88.13,1499.36,19.07,0,0,83.723376,5.958156,760.16,646.421,3033.262612,206.26
2025-09-28 04:45:00+02:00,2025-09-28 05:00:00+02:00,3934.106912,8007.09,377.51,6720.65,1564.18,276.69,0,0,25.74624,117.26,1502.437,14.75,0,0,83.620744,5.849784,758.38,570.943,3027.15986,206.22
2025-09-28 05:00:00+02:00,2025-09-28 05:15:00+02:00,3979.787708,8013.99,378.08,6843.56,1553.39,276.69,0,0,25.537,134.6,1494.748,14.57,0,0,83.51756,6.049116,746.3,513.048,2933.169956,212.01
2025-09-28 05:15:00+02:00,2025-09-28 05:30:00+02:00,3998.157316,8025.2,379.36,6852.43,1556.12,276.69,0,0,25.60972,163.24,1493.909,15.39,0,0,83.564292,5.782368,750.45,595.205,2779.458644,214.75
2025-09-28 05:30:00+02:00,2025-09-28 05:45:00+02:00,4010.542692,8028.78,387.06,6880.34,1572.4,276.69,0,0,25.71084,206.57,1496.422,19.77,0,0,83.939336,6.102876,747.92,648.062,2653.40362,215.48
2025-09-28 05:45:00+02:00,2025-09-28 06:00:00+02:00,4035.911768,8022.42,355.62,6905.34,1584.14,276.69,0,0,25.77332,227.48,1499.892,21.19,0,0,83.903764,6.76254,740.51,661.142,2610.245488,215.86
2025-09-28 06:00:00+02:00,2025-09-28 06:15:00+02:00,4147.182792,8016.56,378.43,6982.5,1583.97,276.82,0,0,25.60148,57.82,1502.696,18.04,0,0,83.286488,7.229728,728.97,671.5,2622.07052,217.47
2025-09-28 06:15:00+02:00,2025-09-28 06:30:00+02:00,4204.906568,8020.01,403.69,7020.09,1586.26,276.69,0,0,25.5198,262.87,1496.938,17.27,0,0,82.541644,11.54048,717.72,714.911,2624.237048,217.42
2025-09-28 06:30:00+02:00,2025-09-28 06:45:00+02:00,4239.332776,8019.75,392.38,7046.29,1584.37,276.69,0,0,25.61708,269.87,1508.851,32.33,0,0,82.546964,11.56926,722.03,696.812,2656.992696,217.36
2025-09-28 06:45:00+02:00,2025-09-28 07:00:00+02:00,4264.485736,8039.17,388.27,7050.39,1588.22,276.69,0,0,25.6282,221.53,1503.402,28.83,0,0,82.812036,13.403472,731.14,647.974,2745.39292,217.41
2025-09-28 07:00:00+02:00,2025-09-28 07:15:00+02:00,4294.499636,8033.45,398.05,7096.0,1593.31,276.69,0,0,25.56744,433.07,1501.246,24.87,0,0,82.710792,42.593224,729.81,633.8,2827.091588,220.26
2025-09-28 07:15:00+02:00,2025-09-28 07:30:00+02:00,4294.471544,8008.81,409.23,7113.2,1594.6,276.69,0,0,25.54956,308.2,1501.477,24.69,0,0,82.925024,175.522012,731.77,675.543,3022.363888,223.32
2025-09-28 07:30:00+02:00,2025-09-28 07:45:00+02:00,4305.544356,8014.53,411.97,7109.34,1591.84,276.69,0,0,25.54616,197.89,1503.531,23.72,0,0,83.406408,722.654156,723.33,722.457,3171.210992,223.27
2025-09-28 07:45:00+02:00,2025-09-28 08:00:00+02:00,4298.238572,8033.42,424.56,7098.32,1579.97,276.81,0,0,25.65336,139.86,1496.337,30.79,0,0,83.409568,1710.289352,738.12,754.303,3130.282268,223.27
2025-09-28 08:00:00+02:00,2025-09-28 08:15:00+02:00,4205.976224,8050.72,461.58,7079.81,1571.99,277.1,0,0,25.6464,294.41,1513.021,56.56,0,0,83.227304,3056.9888,736.25,785.213,3036.199144,223.29
2025-09-28 08:15:00+02:00,2025-09-28 08:30:00+02:00,4167.434408,8037.19,466.12,6772.44,1543.37,276.69,0,0,25.5476,33.71,1494.176,42.3,0,0,83.731228,4701.32406,735.71,764.431,3049.713784,223.27
2025-09-28 08:30:00+02:00,2025-09-28 08:45:00+02:00,4148.270312,8014.36,451.95,6427.68,1442.56,276.69,0,0,25.42552,30.34,1494.001,41.78,0,0,83.537992,6488.710464,728.99,782.203,3003.062376,223.28
2025-09-28 08:45:00+02:00,2025-09-28 09:00:00+02:00,4132.81746,7888.65,451.89,6114.37,1366.98,276.69,0,0,25.32912,124.32,1509.998,51.65,0,0,83.791596,8457.219864,733.55,806.578,2787.698904,223.4
2025-09-28 09:00:00+02:00,2025-09-28 09:15:00+02:00,4048.579536,7528.5,442.4,5079.81,1311.98,277.63,0,0,25.143,278.09,1529.387,87.0,0,0,83.758436,10528.390064,737.91,801.534,2474.65602,217.25
2025-09-28 09:15:00+02:00,2025-09-28 09:30:00+02:00,4049.800256,7206.98,434.43,4422.6,1288.0,276.82,0,0,25.0732,48.47,1537.627,94.28,0,0,83.495256,12617.587428,747.89,753.726,2068.128448,215.62
2025-09-28 09:30:00+02:00,2025-09-28 09:45:00+02:00,4001.075836,6977.38,428.34,3834.44,1171.39,276.69,0,0,25.03804,51.15,1538.462,111.77,0,0,83.414192,14626.523028,740.24,699.772,1711.97302,215.8
2025-09-28 09:45:00+02:00,2025-09-28 10:00:00+02:00,3999.06552,6833.97,434.66,3595.74,964.05,276.82,0,0,24.93496,99.69,1562.367,136.65,0,0,83.208024,16568.336768,743.78,613.733,1384.769384,215.78
2025-09-28 10:00:00+02:00,2025-09-28 10:15:00+02:00,3903.270884,6501.14,452.05,3364.0,681.04,276.82,0,0,24.8866,126.59,1579.845,140.92,0,0,83.230376,18484.130032,742.11,535.352,1182.69106,215.77
2025-09-28 10:15:00+02:00,2025-09-28 10:30:00+02:00,3878.366752,6142.36,438.33,3433.06,594.94,276.69,0,0,24.76656,117.84,1575.094,90.09,0,0,83.034488,20496.041428,738.53,535.342,1101.725712,215.73
2025-09-28 10:30:00+02:00,2025-09-28 10:45:00+02:00,3856.928776,5851.3,425.67,3406.34,565.42,276.96,0,0,24.64412,8.06,1582.475,63.69,0,0,83.162272,22373.995972,749.69,556.79,1086.17464,215.77
2025-09-28 10:45:00+02:00,2025-09-28 11:00:00+02:00,3837.411956,5583.68,427.05,3245.73,566.97,276.69,0,0,24.66992,3.69,1570.172,36.89,0,0,83.2775,24199.260328,745.4,563.783,1092.064208,215.02
2025-09-28 11:00:00+02:00,2025-09-28 11:15:00+02:00,3794.939748,5228.29,422.44,2787.47,545.73,276.69,0,0,24.60584,3.62,1612.472,76.22,0,0,82.902604,25922.750568,742.94,523.475,1202.251872,203.11
2025-09-28 11:15:00+02:00,2025-09-28 11:30:00+02:00,3755.368988,4918.94,416.72,2747.3,544.61,276.69,0,0,24.56092,2.98,1578.655,68.27,0,0,82.21096,27340.599264,731.65,515.875,1406.850944,190.65
2025-09-28 11:30:00+02:00,2025-09-28 11:45:00+02:00,3729.365596,4486.14,414.98,2700.55,535.45,276.69,0,0,24.46452,2.95,1526.598,35.68,0,0,82.069408,28542.437144,738.34,542.691,1683.757404,189.87
2025-09-28 11:45:00+02:00,2025-09-28 12:00:00+02:00,3716.910224,4258.41,411.95,2630.58,533.9,276.69,0,0,24.39112,2.85,1497.045,33.84,0,0,82.041684,29475.561168,742.19,535.699,1916.451388,188.21
2025-09-28 12:00:00+02:00,2025-09-28 12:15:00+02:00,3671.37274,4194.84,404.19,2341.07,520.72,276.82,0,0,24.3758,4.45,1476.979,32.01,0,0,82.075532,30163.070424,741.39,403.788,2101.1715,173.88
2025-09-28 12:15:00+02:00,2025-09-28 12:30:00+02:00,3673.73802,4208.66,400.15,2258.31,520.71,276.69,0,0,24.32924,4.06,1471.531,21.07,0,0,82.056136,30796.691292,738.46,327.322,2263.09452,162.7
2025-09-28 12:30:00+02:00,2025-09-28 12:45:00+02:00,3683.312736,4219.01,377.36,2241.82,519.43,276.69,0,0,24.17936,3.84,1475.4,21.27,0,0,82.006728,31424.978512,735.55,308.372,2432.087596,161.41
2025-09-28 12:45:00+02:00,2025-09-28 13:00:00+02:00,3692.078976,4209.66,402.39,2226.83,511.87,276.69,0,0,24.1494,7.28,1490.63,25.47,0,0,81.687256,31696.318504,730.71,334.068,2503.244952,161.43
2025-09-28 13:00:00+02:00,2025-09-28 13:15:00+02:00,3678.117868,4206.06,407.3,2194.17,495.65,276.96,0,0,24.07548,5.49,1500.035,81.91,0,0,81.026176,31823.871448,728.19,310.445,2405.215468,161.43
2025-09-28 13:15:00+02:00,2025-09-28 13:30:00+02:00,3668.296792,4209.18,399.14,2189.6,515.36,276.69,0,0,23.94484,3.75,1512.984,110.68,0,0,81.12936,31589.626368,742.12,258.627,2218.066292,161.34
2025-09-28 13:30:00+02:00,2025-09-28 13:45:00+02:00,3670.402052,4220.01,408.35,2225.03,502.41,276.69,0,0,23.94688,5.01,1513.882,118.31,0,0,81.556816,31355.617688,745.87,232.15,2041.352708,161.39
2025-09-28 13:45:00+02:00,2025-09-28 14:00:00+02:00,3675.472272,4204.4,408.11,2229.14,509.61,276.69,0,0,23.86752,4.16,1550.368,130.16,0,0,82.778288,31003.292348,741.43,245.278,1895.050216,161.44
2025-09-28 14:00:00+02:00,2025-09-28 14:15:00+02:00,3675.632116,4206.74,416.02,2252.29,510.01,276.69,0,0,23.69396,4.13,1590.31,122.8,0,0,82.809844,30586.961556,738.34,319.198,1760.255364,161.4
2025-09-28 14:15:00+02:00,2025-09-28 14:30:00+02:00,3675.419792,4246.81,436.21,2259.72,505.82,276.69,0,0,23.5414,4.12,1594.903,85.59,0,0,82.74546,29922.008724,747.24,345.211,1607.070816,161.38
2025-09-28 14:30:00+02:00,2025-09-28 14:45:00+02:00,3677.026528,4292.37,424.97,2258.88,511.07,276.69,0,0,23.34096,4.14,1601.82,61.72,0,0,82.556872,29389.68348,749.86,360.901,1509.31212,161.39
2025-09-28 14:45:00+02:00,2025-09-28 15:00:00+02:00,3689.083596,4404.25,410.95,2229.35,503.92,276.82,0,0,23.15936,4.15,1616.962,100.67,0,0,82.817624,28716.373092,751.81,395.903,1428.580452,161.98
